INTERACTION_ID,ENTREZ_GENE_A,ENTREZ_GENE_B,OFFICIAL_SYMBOL_A,OFFICIAL_SYMBOL_B,EXPERIMENTAL_SYSTEM,PUBMED_ID,PUBMED_AUTHOR,THROUGHPUT,QUALIFICATIONS
738206,55178,351,RNMTL1,APP,Reconstituted Complex,21832049,Olah J (2011),High Throughput,-
738213,47,351,ACLY,APP,Reconstituted Complex,21832049,Olah J (2011),High Throughput,-
738305,27044,351,SND1,APP,Reconstituted Complex,21832049,Olah J (2011),High Throughput,-
738338,5170,351,PDPK1,APP,Reconstituted Complex,21832049,Olah J (2011),High Throughput,-
738377,1666,351,DECR1,APP,Reconstituted Complex,21832049,Olah J (2011),High Throughput,-
738378,3029,351,HAGH,APP,Reconstituted Complex,21832049,Olah J (2011),High Throughput,-
738381,57678,351,GPAM,APP,Reconstituted Complex,21832049,Olah J (2011),High Throughput,-
738389,22,351,ABCB7,APP,Reconstituted Complex,21832049,Olah J (2011),High Throughput,-
738555,1632,351,ECI1,APP,Reconstituted Complex,21832049,Olah J (2011),High Throughput,-
738626,10131,351,TRAP1,APP,Reconstituted Complex,21832049,Olah J (2011),High Throughput,-
738654,10367,351,MICU1,APP,Reconstituted Complex,21832049,Olah J (2011),High Throughput,-
738676,135114,351,HINT3,APP,Reconstituted Complex,21832049,Olah J (2011),High Throughput,-
738718,57107,351,PDSS2,APP,Reconstituted Complex,21832049,Olah J (2011),High Throughput,-
738723,4976,351,OPA1,APP,Reconstituted Complex,21832049,Olah J (2011),High Throughput,-
738791,1716,351,DGUOK,APP,Reconstituted Complex,21832049,Olah J (2011),High Throughput,-
738859,3313,351,HSPA9,APP,Reconstituted Complex,21832049,Olah J (2011),High Throughput,-
739444,217,351,ALDH2,APP,Reconstituted Complex,21832049,Olah J (2011),High Throughput,-
739446,2109,351,ETFB,APP,Reconstituted Complex,21832049,Olah J (2011),High Throughput,-
739455,23474,351,ETHE1,APP,Reconstituted Complex,21832049,Olah J (2011),High Throughput,-
739459,80207,351,OPA3,APP,Reconstituted Complex,21832049,Olah J (2011),High Throughput,-
739506,53343,351,NUDT9,APP,Reconstituted Complex,21832049,Olah J (2011),High Throughput,-
739636,51031,351,GLOD4,APP,Reconstituted Complex,21832049,Olah J (2011),High Throughput,-
739640,622,351,BDH1,APP,Reconstituted Complex,21832049,Olah J (2011),High Throughput,-
739712,493753,351,COA5,APP,Reconstituted Complex,21832049,Olah J (2011),High Throughput,-
739760,79828,351,METTL8,APP,Reconstituted Complex,21832049,Olah J (2011),High Throughput,-
739786,51181,351,DCXR,APP,Reconstituted Complex,21832049,Olah J (2011),High Throughput,-
739887,80777,351,CYB5B,APP,Reconstituted Complex,21832049,Olah J (2011),High Throughput,-
739906,55163,351,PNPO,APP,Reconstituted Complex,21832049,Olah J (2011),High Throughput,-
739920,5165,351,PDK3,APP,Reconstituted Complex,21832049,Olah J (2011),High Throughput,-
739932,328,351,APEX1,APP,Reconstituted Complex,21832049,Olah J (2011),High Throughput,-
739977,7001,351,PRDX2,APP,Reconstituted Complex,21832049,Olah J (2011),High Throughput,-
740030,7417,351,VDAC2,APP,Reconstituted Complex,21832049,Olah J (2011),High Throughput,-
740031,51027,351,BOLA1,APP,Reconstituted Complex,21832049,Olah J (2011),High Throughput,-
740041,51004,351,COQ6,APP,Reconstituted Complex,21832049,Olah J (2011),High Throughput,-
740047,131118,351,DNAJC19,APP,Reconstituted Complex,21832049,Olah J (2011),High Throughput,-
740059,60343,351,FAM3A,APP,Reconstituted Complex,21832049,Olah J (2011),High Throughput,-
740103,2,7001,A2M,PRDX2,Two-hybrid,21163940,Soler-Lopez M (2011),Low Throughput,-
740104,2,51295,A2M,ECSIT,Two-hybrid,21163940,Soler-Lopez M (2011),Low Throughput,-
740107,2,2639,A2M,GCDH,Two-hybrid,21163940,Soler-Lopez M (2011),Low Throughput,-
740108,2,9361,A2M,LONP1,Two-hybrid,21163940,Soler-Lopez M (2011),Low Throughput,-
740112,348,2639,APOE,GCDH,Two-hybrid,21163940,Soler-Lopez M (2011),Low Throughput,-
740123,11140,51295,CDC37,ECSIT,Two-hybrid,21163940,Soler-Lopez M (2011),Low Throughput,-
740127,11140,2639,CDC37,GCDH,Two-hybrid,21163940,Soler-Lopez M (2011),Low Throughput,-
740130,11140,9361,CDC37,LONP1,Two-hybrid,21163940,Soler-Lopez M (2011),Low Throughput,-
740134,11140,7001,CDC37,PRDX2,Two-hybrid,21163940,Soler-Lopez M (2011),Low Throughput,-
740143,1558,9361,CYP2C8,LONP1,Two-hybrid,21163940,Soler-Lopez M (2011),Low Throughput,-
740144,51295,22976,ECSIT,PAXIP1,Two-hybrid,21163940,Soler-Lopez M (2011),Low Throughput,-
740145,51295,642,ECSIT,BLMH,Two-hybrid,21163940,Soler-Lopez M (2011),Low Throughput,-
740146,51295,5664,ECSIT,PSEN2,Two-hybrid,21163940,Soler-Lopez M (2011),Low Throughput,-
740147,51295,5663,ECSIT,PSEN1,Two-hybrid,21163940,Soler-Lopez M (2011),Low Throughput,-
740148,51295,348,ECSIT,APOE,Two-hybrid,21163940,Soler-Lopez M (2011),Low Throughput,-
740149,51295,10053,ECSIT,AP1M2,Two-hybrid,21163940,Soler-Lopez M (2011),Low Throughput,-
740150,51295,1562,ECSIT,CYP2C18,Two-hybrid,21163940,Soler-Lopez M (2011),Low Throughput,-
740151,51295,3337,ECSIT,DNAJB1,Two-hybrid,21163940,Soler-Lopez M (2011),Low Throughput,-
740152,51295,1995,ECSIT,ELAVL3,Two-hybrid,21163940,Soler-Lopez M (2011),Low Throughput,-
740153,51295,54536,ECSIT,EXOC6,Two-hybrid,21163940,Soler-Lopez M (2011),Low Throughput,-
740154,51295,51013,ECSIT,EXOSC1,Two-hybrid,21163940,Soler-Lopez M (2011),Low Throughput,-
740155,51295,2193,ECSIT,FARSA,Two-hybrid,21163940,Soler-Lopez M (2011),Low Throughput,-
740156,51295,2639,ECSIT,GCDH,Two-hybrid,21163940,Soler-Lopez M (2011),Low Throughput,-
740157,51295,24138,ECSIT,IFIT5,Two-hybrid,21163940,Soler-Lopez M (2011),Low Throughput,-
740158,51295,9361,ECSIT,LONP1,Two-hybrid,21163940,Soler-Lopez M (2011),Low Throughput,-
740159,51295,84171,ECSIT,LOXL4,Two-hybrid,21163940,Soler-Lopez M (2011),Low Throughput,-
740160,51295,7001,ECSIT,PRDX2,Two-hybrid,21163940,Soler-Lopez M (2011),Low Throughput,-
740161,51295,5886,ECSIT,RAD23A,Two-hybrid,21163940,Soler-Lopez M (2011),Low Throughput,-
740162,51295,6009,ECSIT,RHEB,Two-hybrid,21163940,Soler-Lopez M (2011),Low Throughput,-
740163,51295,51295,ECSIT,ECSIT,Two-hybrid,21163940,Soler-Lopez M (2011),Low Throughput,-
740164,51295,6468,ECSIT,FBXW4,Two-hybrid,21163940,Soler-Lopez M (2011),Low Throughput,-
740165,51295,55165,ECSIT,CEP55,Two-hybrid,21163940,Soler-Lopez M (2011),Low Throughput,-
740166,51295,57559,ECSIT,STAMBPL1,Two-hybrid,21163940,Soler-Lopez M (2011),Low Throughput,-
740170,54536,2639,EXOC6,GCDH,Two-hybrid,21163940,Soler-Lopez M (2011),Low Throughput,-
740172,54536,7001,EXOC6,PRDX2,Two-hybrid,21163940,Soler-Lopez M (2011),Low Throughput,-
740176,3437,9361,IFIT3,LONP1,Two-hybrid,21163940,Soler-Lopez M (2011),Low Throughput,-
740179,24138,9361,IFIT5,LONP1,Two-hybrid,21163940,Soler-Lopez M (2011),Low Throughput,-
740180,24138,7001,IFIT5,PRDX2,Two-hybrid,21163940,Soler-Lopez M (2011),Low Throughput,-
740183,84171,9361,LOXL4,LONP1,Two-hybrid,21163940,Soler-Lopez M (2011),Low Throughput,-
740196,22983,51295,MAST1,ECSIT,Two-hybrid,21163940,Soler-Lopez M (2011),Low Throughput,-
740203,22983,9361,MAST1,LONP1,Two-hybrid,21163940,Soler-Lopez M (2011),Low Throughput,-
740207,22983,7001,MAST1,PRDX2,Two-hybrid,21163940,Soler-Lopez M (2011),Low Throughput,-
740216,4846,2639,NOS3,GCDH,Two-hybrid,21163940,Soler-Lopez M (2011),Low Throughput,-
740228,5663,2639,PSEN1,GCDH,Two-hybrid,21163940,Soler-Lopez M (2011),Low Throughput,-
740244,140545,51295,RNF32,ECSIT,Two-hybrid,21163940,Soler-Lopez M (2011),Low Throughput,-
740248,140545,2639,RNF32,GCDH,Two-hybrid,21163940,Soler-Lopez M (2011),Low Throughput,-
740250,140545,9361,RNF32,LONP1,Two-hybrid,21163940,Soler-Lopez M (2011),Low Throughput,-
740253,140545,7001,RNF32,PRDX2,Two-hybrid,21163940,Soler-Lopez M (2011),Low Throughput,-
740281,348,9361,APOE,LONP1,Two-hybrid,21163940,Soler-Lopez M (2011),Low Throughput,-
740284,348,7001,APOE,PRDX2,Two-hybrid,21163940,Soler-Lopez M (2011),Low Throughput,-
740293,51295,351,ECSIT,APP,Two-hybrid,21163940,Soler-Lopez M (2011),Low Throughput,-
740294,51295,1558,ECSIT,CYP2C8,Two-hybrid,21163940,Soler-Lopez M (2011),Low Throughput,-
740295,51295,1559,ECSIT,CYP2C9,Two-hybrid,21163940,Soler-Lopez M (2011),Low Throughput,-
740296,51295,54850,ECSIT,FBXL12,Two-hybrid,21163940,Soler-Lopez M (2011),Low Throughput,-
740297,51295,3437,ECSIT,IFIT3,Two-hybrid,21163940,Soler-Lopez M (2011),Low Throughput,-
740298,51295,55361,ECSIT,PI4K2A,Two-hybrid,21163940,Soler-Lopez M (2011),Low Throughput,-
740299,51295,5864,ECSIT,RAB3A,Two-hybrid,21163940,Soler-Lopez M (2011),Low Throughput,-
740300,22983,2639,MAST1,GCDH,Two-hybrid,21163940,Soler-Lopez M (2011),Low Throughput,-
740312,5663,7001,PSEN1,PRDX2,Two-hybrid,21163940,Soler-Lopez M (2011),Low Throughput,-
740319,5664,2639,PSEN2,GCDH,Two-hybrid,21163940,Soler-Lopez M (2011),Low Throughput,-
740343,4846,51024,NOS3,FIS1,Two-hybrid,21163940,Soler-Lopez M (2011),Low Throughput,-
740359,5663,80303,PSEN1,EFHD1,Two-hybrid,21163940,Soler-Lopez M (2011),Low Throughput,-
740373,2,51024,A2M,FIS1,Two-hybrid,21163940,Soler-Lopez M (2011),Low Throughput,-
740409,5663,51295,PSEN1,ECSIT,Affinity Capture-Western,21163940,Soler-Lopez M (2011),Low Throughput,-
740593,348,51295,APOE,ECSIT,Affinity Capture-Western,21163940,Soler-Lopez M (2011),Low Throughput,-
740601,51295,5664,ECSIT,PSEN2,Affinity Capture-Western,21163940,Soler-Lopez M (2011),Low Throughput,-
740603,2193,51295,FARSA,ECSIT,Reconstituted Complex,21163940,Soler-Lopez M (2011),Low Throughput,-
740604,54850,51295,FBXL12,ECSIT,Reconstituted Complex,21163940,Soler-Lopez M (2011),Low Throughput,-
740605,5663,51295,PSEN1,ECSIT,Reconstituted Complex,21163940,Soler-Lopez M (2011),Low Throughput,-
741044,9968,55588,MED12,MED29,Co-fractionation,22939629,Havugimana PC (2012),High Throughput,Denoised score >= 0.75
741338,9968,112950,MED12,MED8,Co-fractionation,22939629,Havugimana PC (2012),High Throughput,Denoised score >= 0.75
741706,9968,10025,MED12,MED16,Co-fractionation,22939629,Havugimana PC (2012),High Throughput,Denoised score >= 0.75
741728,400569,9968,MED11,MED12,Co-fractionation,22939629,Havugimana PC (2012),High Throughput,Denoised score >= 0.75
741729,9968,10001,MED12,MED6,Co-fractionation,22939629,Havugimana PC (2012),High Throughput,Denoised score >= 0.75
741768,9968,9862,MED12,MED24,Co-fractionation,22939629,Havugimana PC (2012),High Throughput,Denoised score >= 0.75
741780,9968,9412,MED12,MED21,Co-fractionation,22939629,Havugimana PC (2012),High Throughput,Denoised score >= 0.75
741798,9968,29079,MED12,MED4,Co-fractionation,22939629,Havugimana PC (2012),High Throughput,Denoised score >= 0.75
743310,9968,9442,MED12,MED27,Co-fractionation,22939629,Havugimana PC (2012),High Throughput,Denoised score >= 0.75
743416,26519,26520,TIMM10,TIMM9,Co-fractionation,22939629,Havugimana PC (2012),High Throughput,Denoised score >= 0.75
743475,56993,10452,TOMM22,TOMM40,Co-fractionation,22939629,Havugimana PC (2012),High Throughput,Denoised score >= 0.75
743480,9804,56993,TOMM20,TOMM22,Co-fractionation,22939629,Havugimana PC (2012),High Throughput,Denoised score >= 0.75
743486,10452,54543,TOMM40,TOMM7,Co-fractionation,22939629,Havugimana PC (2012),High Throughput,Denoised score >= 0.75
743496,215,5825,ABCD1,ABCD3,Co-fractionation,22939629,Havugimana PC (2012),High Throughput,Denoised score >= 0.75
744247,3329,3313,HSPD1,HSPA9,Co-fractionation,22939629,Havugimana PC (2012),High Throughput,Denoised score >= 0.75
744349,6389,6390,SDHA,SDHB,Co-fractionation,22939629,Havugimana PC (2012),High Throughput,Denoised score >= 0.75
744352,2108,2109,ETFA,ETFB,Co-fractionation,22939629,Havugimana PC (2012),High Throughput,Denoised score >= 0.75
744361,1738,1629,DLD,DBT,Co-fractionation,22939629,Havugimana PC (2012),High Throughput,Denoised score >= 0.75
744367,56993,54543,TOMM22,TOMM7,Co-fractionation,22939629,Havugimana PC (2012),High Throughput,Denoised score >= 0.75
744411,1738,1737,DLD,DLAT,Co-fractionation,22939629,Havugimana PC (2012),High Throughput,Denoised score >= 0.75
744871,6389,8803,SDHA,SUCLA2,Co-fractionation,22939629,Havugimana PC (2012),High Throughput,Denoised score >= 0.75
744884,10452,9868,TOMM40,TOMM70A,Co-fractionation,22939629,Havugimana PC (2012),High Throughput,Denoised score >= 0.75
744893,9804,9868,TOMM20,TOMM70A,Co-fractionation,22939629,Havugimana PC (2012),High Throughput,Denoised score >= 0.75
744898,6389,8802,SDHA,SUCLG1,Co-fractionation,22939629,Havugimana PC (2012),High Throughput,Denoised score >= 0.75
744899,9804,10452,TOMM20,TOMM40,Co-fractionation,22939629,Havugimana PC (2012),High Throughput,Denoised score >= 0.75
744907,6389,8801,SDHA,SUCLG2,Co-fractionation,22939629,Havugimana PC (2012),High Throughput,Denoised score >= 0.75
744921,509,7384,ATP5C1,UQCRC1,Co-fractionation,22939629,Havugimana PC (2012),High Throughput,Denoised score >= 0.75
744922,3030,3032,HADHA,HADHB,Co-fractionation,22939629,Havugimana PC (2012),High Throughput,Denoised score >= 0.75
744939,56993,9868,TOMM22,TOMM70A,Co-fractionation,22939629,Havugimana PC (2012),High Throughput,Denoised score >= 0.75
744963,10975,27089,UQCR11,UQCRQ,Co-fractionation,22939629,Havugimana PC (2012),High Throughput,Denoised score >= 0.75
744970,515,7381,ATP5F1,UQCRB,Co-fractionation,22939629,Havugimana PC (2012),High Throughput,Denoised score >= 0.75
744973,5825,8504,ABCD3,PEX3,Co-fractionation,22939629,Havugimana PC (2012),High Throughput,Denoised score >= 0.75
744981,4724,7381,NDUFS4,UQCRB,Co-fractionation,22939629,Havugimana PC (2012),High Throughput,Denoised score >= 0.75
744982,215,8504,ABCD1,PEX3,Co-fractionation,22939629,Havugimana PC (2012),High Throughput,Denoised score >= 0.75
744984,9551,27089,ATP5J2,UQCRQ,Co-fractionation,22939629,Havugimana PC (2012),High Throughput,Denoised score >= 0.75
744996,7381,7386,UQCRB,UQCRFS1,Co-fractionation,22939629,Havugimana PC (2012),High Throughput,Denoised score >= 0.75
744998,9377,1329,COX5A,COX5B,Co-fractionation,22939629,Havugimana PC (2012),High Throughput,Denoised score >= 0.75
745000,4695,27089,NDUFA2,UQCRQ,Co-fractionation,22939629,Havugimana PC (2012),High Throughput,Denoised score >= 0.75
745019,6389,7386,SDHA,UQCRFS1,Co-fractionation,22939629,Havugimana PC (2012),High Throughput,Denoised score >= 0.75
745033,54539,7381,NDUFB11,UQCRB,Co-fractionation,22939629,Havugimana PC (2012),High Throughput,Denoised score >= 0.75
745040,4713,27089,NDUFB7,UQCRQ,Co-fractionation,22939629,Havugimana PC (2012),High Throughput,Denoised score >= 0.75
745041,3295,30,HSD17B4,ACAA1,Co-fractionation,22939629,Havugimana PC (2012),High Throughput,Denoised score >= 0.75
745048,10476,27089,ATP5H,UQCRQ,Co-fractionation,22939629,Havugimana PC (2012),High Throughput,Denoised score >= 0.75
745058,6389,7381,SDHA,UQCRB,Co-fractionation,22939629,Havugimana PC (2012),High Throughput,Denoised score >= 0.75
745060,506,7385,ATP5B,UQCRC2,Co-fractionation,22939629,Havugimana PC (2012),High Throughput,Denoised score >= 0.75
745065,4714,7381,NDUFB8,UQCRB,Co-fractionation,22939629,Havugimana PC (2012),High Throughput,Denoised score >= 0.75
745077,539,7385,ATP5O,UQCRC2,Co-fractionation,22939629,Havugimana PC (2012),High Throughput,Denoised score >= 0.75
745080,9377,7381,COX5A,UQCRB,Co-fractionation,22939629,Havugimana PC (2012),High Throughput,Denoised score >= 0.75
745082,3939,3945,LDHA,LDHB,Co-fractionation,22939629,Havugimana PC (2012),High Throughput,Denoised score >= 0.75
745089,2776,2778,GNAQ,GNAS,Co-fractionation,22939629,Havugimana PC (2012),High Throughput,Denoised score >= 0.75
745093,4729,7384,NDUFV2,UQCRC1,Co-fractionation,22939629,Havugimana PC (2012),High Throughput,Denoised score >= 0.75
745096,506,7384,ATP5B,UQCRC1,Co-fractionation,22939629,Havugimana PC (2012),High Throughput,Denoised score >= 0.75
745100,522,7385,ATP5J,UQCRC2,Co-fractionation,22939629,Havugimana PC (2012),High Throughput,Denoised score >= 0.75
745108,6390,7386,SDHB,UQCRFS1,Co-fractionation,22939629,Havugimana PC (2012),High Throughput,Denoised score >= 0.75
745124,7284,6139,TUFM,RPL17,Co-fractionation,22939629,Havugimana PC (2012),High Throughput,Denoised score >= 0.75
745125,7284,9349,TUFM,RPL23,Co-fractionation,22939629,Havugimana PC (2012),High Throughput,Denoised score >= 0.75
745156,7284,6135,TUFM,RPL11,Co-fractionation,22939629,Havugimana PC (2012),High Throughput,Denoised score >= 0.75
745158,7284,6132,TUFM,RPL8,Co-fractionation,22939629,Havugimana PC (2012),High Throughput,Denoised score >= 0.75
745159,7284,6205,TUFM,RPS11,Co-fractionation,22939629,Havugimana PC (2012),High Throughput,Denoised score >= 0.75
745160,7284,6210,TUFM,RPS15A,Co-fractionation,22939629,Havugimana PC (2012),High Throughput,Denoised score >= 0.75
745179,7284,6187,TUFM,RPS2,Co-fractionation,22939629,Havugimana PC (2012),High Throughput,Denoised score >= 0.75
745185,7284,6228,TUFM,RPS23,Co-fractionation,22939629,Havugimana PC (2012),High Throughput,Denoised score >= 0.75
745189,7284,6129,TUFM,RPL7,Co-fractionation,22939629,Havugimana PC (2012),High Throughput,Denoised score >= 0.75
745240,7284,6128,TUFM,RPL6,Co-fractionation,22939629,Havugimana PC (2012),High Throughput,Denoised score >= 0.75
745259,7284,6133,TUFM,RPL9,Co-fractionation,22939629,Havugimana PC (2012),High Throughput,Denoised score >= 0.75
745261,7284,6147,TUFM,RPL23A,Co-fractionation,22939629,Havugimana PC (2012),High Throughput,Denoised score >= 0.75
745275,7284,6143,TUFM,RPL19,Co-fractionation,22939629,Havugimana PC (2012),High Throughput,Denoised score >= 0.75
745329,7284,6229,TUFM,RPS24,Co-fractionation,22939629,Havugimana PC (2012),High Throughput,Denoised score >= 0.75
745354,7284,9045,TUFM,RPL14,Co-fractionation,22939629,Havugimana PC (2012),High Throughput,Denoised score >= 0.75
745356,7284,6136,TUFM,RPL12,Co-fractionation,22939629,Havugimana PC (2012),High Throughput,Denoised score >= 0.75
745404,7284,6138,TUFM,RPL15,Co-fractionation,22939629,Havugimana PC (2012),High Throughput,Denoised score >= 0.75
745413,7284,6194,TUFM,RPS6,Co-fractionation,22939629,Havugimana PC (2012),High Throughput,Denoised score >= 0.75
745422,7284,6161,TUFM,RPL32,Co-fractionation,22939629,Havugimana PC (2012),High Throughput,Denoised score >= 0.75
745449,7284,6168,TUFM,RPL37A,Co-fractionation,22939629,Havugimana PC (2012),High Throughput,Denoised score >= 0.75
745527,7284,6217,TUFM,RPS16,Co-fractionation,22939629,Havugimana PC (2012),High Throughput,Denoised score >= 0.75
745534,7284,6202,TUFM,RPS8,Co-fractionation,22939629,Havugimana PC (2012),High Throughput,Denoised score >= 0.75
745551,7284,6122,TUFM,RPL3,Co-fractionation,22939629,Havugimana PC (2012),High Throughput,Denoised score >= 0.75
745569,7284,6207,TUFM,RPS13,Co-fractionation,22939629,Havugimana PC (2012),High Throughput,Denoised score >= 0.75
745579,7284,6160,TUFM,RPL31,Co-fractionation,22939629,Havugimana PC (2012),High Throughput,Denoised score >= 0.75
745609,7284,6188,TUFM,RPS3,Co-fractionation,22939629,Havugimana PC (2012),High Throughput,Denoised score >= 0.75
745684,7284,6224,TUFM,RPS20,Co-fractionation,22939629,Havugimana PC (2012),High Throughput,Denoised score >= 0.75
745750,7284,6231,TUFM,RPS26,Co-fractionation,22939629,Havugimana PC (2012),High Throughput,Denoised score >= 0.75
745892,7284,6193,TUFM,RPS5,Co-fractionation,22939629,Havugimana PC (2012),High Throughput,Denoised score >= 0.75
746151,7284,51081,TUFM,MRPS7,Co-fractionation,22939629,Havugimana PC (2012),High Throughput,Denoised score >= 0.75
746166,7284,63875,TUFM,MRPL17,Co-fractionation,22939629,Havugimana PC (2012),High Throughput,Denoised score >= 0.75
746199,1537,6834,CYC1,SURF1,Co-fractionation,22939629,Havugimana PC (2012),High Throughput,Denoised score >= 0.75
746209,10105,7419,PPIF,VDAC3,Co-fractionation,22939629,Havugimana PC (2012),High Throughput,Denoised score >= 0.75
746218,4728,6834,NDUFS8,SURF1,Co-fractionation,22939629,Havugimana PC (2012),High Throughput,Denoised score >= 0.75
746232,9804,54543,TOMM20,TOMM7,Co-fractionation,22939629,Havugimana PC (2012),High Throughput,Denoised score >= 0.75
